"respondent_id","block_id","question_id","alternative_id","kcal","gram","price","brand_wendys","brand_max_burger","brand_burger_king","brand_mcdonalds","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","no_choice"
18,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
18,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
18,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
19,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
19,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
19,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
19,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
19,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
19,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
19,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
19,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
19,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
19,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
19,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
19,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
19,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
19,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
19,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
19,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
19,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
19,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
19,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
19,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
19,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
19,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
19,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
19,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
20,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
20,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
20,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
20,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
20,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
20,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
20,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
20,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
20,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
20,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
20,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
20,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
20,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
20,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
20,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
20,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
20,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
20,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
20,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
20,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
20,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
20,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
20,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
20,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
21,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
21,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
21,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
21,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
21,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
21,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
21,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
21,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
21,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
21,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
21,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
21,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
21,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
21,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
21,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
21,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
21,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
21,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
21,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
21,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
21,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
21,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
21,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
21,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
22,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
22,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
22,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
22,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
22,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
22,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
22,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
22,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
22,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
22,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
22,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
22,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
22,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
22,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
22,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
22,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
22,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
22,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
22,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
22,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
22,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
22,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
22,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
22,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
23,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
23,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
23,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
23,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
23,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
23,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
23,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
23,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
23,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
23,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
23,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
23,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
23,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
23,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
23,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
23,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
23,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
23,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
23,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
23,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
23,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
23,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
23,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
23,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
24,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
24,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
24,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
24,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
24,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
24,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
24,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
24,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
24,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
24,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
24,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
24,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
24,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
24,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
24,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
24,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
24,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
24,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
24,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
24,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
24,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
24,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
24,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
24,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
25,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
25,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
25,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
25,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
25,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
25,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
25,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
25,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
25,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
25,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
25,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
25,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
25,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
25,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
25,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
25,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
25,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
25,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
25,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
25,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
25,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
25,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
25,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
25,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
26,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
26,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
26,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
26,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
26,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
26,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
26,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
26,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
26,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
26,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
26,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
26,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
26,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
26,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
26,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
26,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
26,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
26,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
26,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
26,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
26,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
26,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
26,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
26,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
27,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
27,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
27,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
27,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
27,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
27,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
27,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
27,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
27,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
27,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
27,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
27,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
27,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
27,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
27,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
27,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
27,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
27,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
27,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
27,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
27,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
27,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
27,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
28,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
28,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
28,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
28,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
28,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
28,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
28,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
28,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
28,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
28,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
28,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
28,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
28,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
28,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
28,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
28,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
28,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
28,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
28,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
28,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
28,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
28,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
28,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
28,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
29,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
29,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
29,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
29,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
29,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
29,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
29,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
29,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
29,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
29,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
29,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
29,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
29,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
29,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
29,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
29,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
29,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
29,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
29,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
29,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
29,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
29,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
29,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
29,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
30,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
30,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
30,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
30,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
30,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
30,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
30,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
30,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
30,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
30,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
30,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
30,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
30,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
30,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
30,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
30,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
30,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
30,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
30,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
30,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
30,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
30,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
30,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
30,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
31,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
31,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
31,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
31,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
31,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
31,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
31,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
31,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
31,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
31,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
31,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
31,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
31,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
31,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
31,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
31,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
31,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
31,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
31,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
31,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
31,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
31,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
31,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
31,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
32,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
32,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
32,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
32,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
32,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
32,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
32,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
32,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
32,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
32,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
32,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
32,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
32,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
32,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
32,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
32,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
32,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
32,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
32,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
32,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
32,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
32,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
32,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
32,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
33,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
33,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
33,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
33,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
33,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
33,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
33,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
33,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
33,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
33,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
33,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
33,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
33,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
33,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
33,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
33,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
33,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
33,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
33,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
33,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
33,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
33,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
33,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
33,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
34,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
34,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
34,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
34,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
34,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
34,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
34,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
34,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
34,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
34,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
34,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
34,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
34,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
34,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
34,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
34,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
34,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
34,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
34,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
34,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
34,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
34,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
34,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
34,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
35,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
35,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
35,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
35,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
35,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
35,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
35,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
35,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
35,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
35,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
35,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
35,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
35,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
35,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
35,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
35,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
35,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
35,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
35,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
35,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
35,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
35,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
35,1,6,3,600,340,25,0,1,0,0,1,0,0,0,0
35,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1
36,1,1,1,800,300,35,0,1,0,0,0,0,1,0,0
36,1,1,2,600,300,20,1,0,0,0,0,1,0,0,0
36,1,1,3,800,340,20,0,0,1,0,1,0,0,0,0
36,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1
36,1,2,1,800,260,12,0,0,1,0,1,0,0,0,0
36,1,2,2,800,300,30,0,1,0,0,0,1,0,0,0
36,1,2,3,500,380,35,0,0,0,1,0,0,0,1,0
36,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
36,1,3,1,400,420,25,0,0,1,0,0,0,0,1,0
36,1,3,2,1000,220,17,0,1,0,0,0,0,1,0,0
36,1,3,3,600,300,25,1,0,0,0,1,0,0,0,0
36,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
36,1,4,1,900,220,17,0,1,0,0,0,0,0,1,0
36,1,4,2,400,420,22,0,0,0,1,0,0,1,0,0
36,1,4,3,700,340,27,1,0,0,0,0,1,0,0,0
36,1,4,4,0,0,0,0,0,0,0,0,0,0,0,1
36,1,5,1,600,380,35,1,0,0,0,0,0,0,1,0
36,1,5,2,600,380,32,0,0,0,1,0,1,0,0,0
36,1,5,3,900,260,12,0,0,1,0,1,0,0,0,0
36,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1
36,1,6,1,1000,220,25,0,0,1,0,0,0,0,1,0
36,1,6,2,500,420,15,1,0,0,0,0,0,1,0,0
