"id","profileID","respID","qID","altID","obsID","gram","kcal","price","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","no_choice","choice"
"339",2622,9,5,3,85,405,1080,40,0,0,0,1,0,1,0,0,0,0
"340",0,9,5,4,85,0,0,0,0,0,0,0,0,0,0,0,1,1
"341",12,9,6,1,86,180,570,12,1,0,0,0,0,0,0,1,0,0
"342",183,9,6,2,86,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"343",477,9,6,3,86,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"344",0,9,6,4,86,0,0,0,0,0,0,0,0,0,0,0,1,1
"345",206,9,7,1,87,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"346",1697,9,7,2,87,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"347",12,9,7,3,87,180,570,12,1,0,0,0,0,0,0,1,0,0
"348",0,9,7,4,87,0,0,0,0,0,0,0,0,0,0,0,1,1
"349",1697,9,8,1,88,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"350",1275,9,8,2,88,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"351",1884,9,8,3,88,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"352",0,9,8,4,88,0,0,0,0,0,0,0,0,0,0,0,1,1
"353",1226,9,9,1,89,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"354",1884,9,9,2,89,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"355",428,9,9,3,89,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"356",0,9,9,4,89,0,0,0,0,0,0,0,0,0,0,0,1,1
"357",1275,9,10,1,90,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"358",12,9,10,2,90,180,570,12,1,0,0,0,0,0,0,1,0,0
"359",1697,9,10,3,90,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"360",0,9,10,4,90,0,0,0,0,0,0,0,0,0,0,0,1,1
"361",2622,10,1,1,91,405,1080,40,0,0,0,1,0,1,0,0,0,0
"362",1226,10,1,2,91,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"363",206,10,1,3,91,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"364",0,10,1,4,91,0,0,0,0,0,0,0,0,0,0,0,1,1
"365",477,10,2,1,92,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"366",206,10,2,2,92,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"367",1226,10,2,3,92,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"368",0,10,2,4,92,0,0,0,0,0,0,0,0,0,0,0,1,1
"369",1884,10,3,1,93,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"370",2622,10,3,2,93,405,1080,40,0,0,0,1,0,1,0,0,0,0
"371",183,10,3,3,93,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"372",0,10,3,4,93,0,0,0,0,0,0,0,0,0,0,0,1,1
"373",183,10,4,1,94,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"374",428,10,4,2,94,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"375",1275,10,4,3,94,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"376",0,10,4,4,94,0,0,0,0,0,0,0,0,0,0,0,1,1
"377",428,10,5,1,95,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"378",477,10,5,2,95,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"379",2622,10,5,3,95,405,1080,40,0,0,0,1,0,1,0,0,0,0
"380",0,10,5,4,95,0,0,0,0,0,0,0,0,0,0,0,1,1
"381",12,10,6,1,96,180,570,12,1,0,0,0,0,0,0,1,0,0
"382",183,10,6,2,96,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"383",477,10,6,3,96,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"384",0,10,6,4,96,0,0,0,0,0,0,0,0,0,0,0,1,1
"385",206,10,7,1,97,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"386",1697,10,7,2,97,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"387",12,10,7,3,97,180,570,12,1,0,0,0,0,0,0,1,0,0
"388",0,10,7,4,97,0,0,0,0,0,0,0,0,0,0,0,1,1
"389",1697,10,8,1,98,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"390",1275,10,8,2,98,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"391",1884,10,8,3,98,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"392",0,10,8,4,98,0,0,0,0,0,0,0,0,0,0,0,1,1
"393",1226,10,9,1,99,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"394",1884,10,9,2,99,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"395",428,10,9,3,99,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"396",0,10,9,4,99,0,0,0,0,0,0,0,0,0,0,0,1,1
"397",1275,10,10,1,100,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"398",12,10,10,2,100,180,570,12,1,0,0,0,0,0,0,1,0,0
"399",1697,10,10,3,100,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"400",0,10,10,4,100,0,0,0,0,0,0,0,0,0,0,0,1,1
"401",2622,11,1,1,101,405,1080,40,0,0,0,1,0,1,0,0,0,0
"402",1226,11,1,2,101,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"403",206,11,1,3,101,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"404",0,11,1,4,101,0,0,0,0,0,0,0,0,0,0,0,1,1
"405",477,11,2,1,102,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"406",206,11,2,2,102,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"407",1226,11,2,3,102,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"408",0,11,2,4,102,0,0,0,0,0,0,0,0,0,0,0,1,1
"409",1884,11,3,1,103,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"410",2622,11,3,2,103,405,1080,40,0,0,0,1,0,1,0,0,0,0
"411",183,11,3,3,103,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"412",0,11,3,4,103,0,0,0,0,0,0,0,0,0,0,0,1,1
"413",183,11,4,1,104,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"414",428,11,4,2,104,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"415",1275,11,4,3,104,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"416",0,11,4,4,104,0,0,0,0,0,0,0,0,0,0,0,1,1
"417",428,11,5,1,105,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"418",477,11,5,2,105,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"419",2622,11,5,3,105,405,1080,40,0,0,0,1,0,1,0,0,0,0
"420",0,11,5,4,105,0,0,0,0,0,0,0,0,0,0,0,1,1
"421",12,11,6,1,106,180,570,12,1,0,0,0,0,0,0,1,0,0
"422",183,11,6,2,106,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"423",477,11,6,3,106,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"424",0,11,6,4,106,0,0,0,0,0,0,0,0,0,0,0,1,1
"425",206,11,7,1,107,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"426",1697,11,7,2,107,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"427",12,11,7,3,107,180,570,12,1,0,0,0,0,0,0,1,0,0
"428",0,11,7,4,107,0,0,0,0,0,0,0,0,0,0,0,1,1
"429",1697,11,8,1,108,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"430",1275,11,8,2,108,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"431",1884,11,8,3,108,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"432",0,11,8,4,108,0,0,0,0,0,0,0,0,0,0,0,1,1
"433",1226,11,9,1,109,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"434",1884,11,9,2,109,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"435",428,11,9,3,109,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"436",0,11,9,4,109,0,0,0,0,0,0,0,0,0,0,0,1,1
"437",1275,11,10,1,110,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"438",12,11,10,2,110,180,570,12,1,0,0,0,0,0,0,1,0,0
"439",1697,11,10,3,110,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"440",0,11,10,4,110,0,0,0,0,0,0,0,0,0,0,0,1,1
"441",2622,12,1,1,111,405,1080,40,0,0,0,1,0,1,0,0,0,0
"442",1226,12,1,2,111,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"443",206,12,1,3,111,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"444",0,12,1,4,111,0,0,0,0,0,0,0,0,0,0,0,1,1
"445",477,12,2,1,112,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"446",206,12,2,2,112,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"447",1226,12,2,3,112,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"448",0,12,2,4,112,0,0,0,0,0,0,0,0,0,0,0,1,1
"449",1884,12,3,1,113,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"450",2622,12,3,2,113,405,1080,40,0,0,0,1,0,1,0,0,0,0
"451",183,12,3,3,113,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"452",0,12,3,4,113,0,0,0,0,0,0,0,0,0,0,0,1,1
"453",183,12,4,1,114,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"454",428,12,4,2,114,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"455",1275,12,4,3,114,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"456",0,12,4,4,114,0,0,0,0,0,0,0,0,0,0,0,1,1
"457",428,12,5,1,115,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"458",477,12,5,2,115,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"459",2622,12,5,3,115,405,1080,40,0,0,0,1,0,1,0,0,0,0
"460",0,12,5,4,115,0,0,0,0,0,0,0,0,0,0,0,1,1
"461",12,12,6,1,116,180,570,12,1,0,0,0,0,0,0,1,0,0
"462",183,12,6,2,116,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"463",477,12,6,3,116,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"464",0,12,6,4,116,0,0,0,0,0,0,0,0,0,0,0,1,1
"465",206,12,7,1,117,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"466",1697,12,7,2,117,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"467",12,12,7,3,117,180,570,12,1,0,0,0,0,0,0,1,0,0
"468",0,12,7,4,117,0,0,0,0,0,0,0,0,0,0,0,1,1
"469",1697,12,8,1,118,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"470",1275,12,8,2,118,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"471",1884,12,8,3,118,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"472",0,12,8,4,118,0,0,0,0,0,0,0,0,0,0,0,1,1
"473",1226,12,9,1,119,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"474",1884,12,9,2,119,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"475",428,12,9,3,119,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"476",0,12,9,4,119,0,0,0,0,0,0,0,0,0,0,0,1,1
"477",1275,12,10,1,120,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"478",12,12,10,2,120,180,570,12,1,0,0,0,0,0,0,1,0,0
"479",1697,12,10,3,120,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"480",0,12,10,4,120,0,0,0,0,0,0,0,0,0,0,0,1,1
"481",2622,13,1,1,121,405,1080,40,0,0,0,1,0,1,0,0,0,0
"482",1226,13,1,2,121,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"483",206,13,1,3,121,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"484",0,13,1,4,121,0,0,0,0,0,0,0,0,0,0,0,1,1
"485",477,13,2,1,122,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"486",206,13,2,2,122,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"487",1226,13,2,3,122,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"488",0,13,2,4,122,0,0,0,0,0,0,0,0,0,0,0,1,1
"489",1884,13,3,1,123,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"490",2622,13,3,2,123,405,1080,40,0,0,0,1,0,1,0,0,0,0
"491",183,13,3,3,123,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"492",0,13,3,4,123,0,0,0,0,0,0,0,0,0,0,0,1,1
"493",183,13,4,1,124,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"494",428,13,4,2,124,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"495",1275,13,4,3,124,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"496",0,13,4,4,124,0,0,0,0,0,0,0,0,0,0,0,1,1
"497",428,13,5,1,125,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"498",477,13,5,2,125,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"499",2622,13,5,3,125,405,1080,40,0,0,0,1,0,1,0,0,0,0
"500",0,13,5,4,125,0,0,0,0,0,0,0,0,0,0,0,1,1
"501",12,13,6,1,126,180,570,12,1,0,0,0,0,0,0,1,0,0
"502",183,13,6,2,126,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"503",477,13,6,3,126,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"504",0,13,6,4,126,0,0,0,0,0,0,0,0,0,0,0,1,1
"505",206,13,7,1,127,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"506",1697,13,7,2,127,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"507",12,13,7,3,127,180,570,12,1,0,0,0,0,0,0,1,0,0
"508",0,13,7,4,127,0,0,0,0,0,0,0,0,0,0,0,1,1
"509",1697,13,8,1,128,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"510",1275,13,8,2,128,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"511",1884,13,8,3,128,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"512",0,13,8,4,128,0,0,0,0,0,0,0,0,0,0,0,1,1
"513",1226,13,9,1,129,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"514",1884,13,9,2,129,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"515",428,13,9,3,129,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"516",0,13,9,4,129,0,0,0,0,0,0,0,0,0,0,0,1,1
"517",1275,13,10,1,130,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"518",12,13,10,2,130,180,570,12,1,0,0,0,0,0,0,1,0,0
"519",1697,13,10,3,130,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"520",0,13,10,4,130,0,0,0,0,0,0,0,0,0,0,0,1,1
"521",2622,14,1,1,131,405,1080,40,0,0,0,1,0,1,0,0,0,0
"522",1226,14,1,2,131,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"523",206,14,1,3,131,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"524",0,14,1,4,131,0,0,0,0,0,0,0,0,0,0,0,1,1
"525",477,14,2,1,132,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"526",206,14,2,2,132,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"527",1226,14,2,3,132,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"528",0,14,2,4,132,0,0,0,0,0,0,0,0,0,0,0,1,1
"529",1884,14,3,1,133,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"530",2622,14,3,2,133,405,1080,40,0,0,0,1,0,1,0,0,0,0
"531",183,14,3,3,133,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"532",0,14,3,4,133,0,0,0,0,0,0,0,0,0,0,0,1,1
"533",183,14,4,1,134,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"534",428,14,4,2,134,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"535",1275,14,4,3,134,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"536",0,14,4,4,134,0,0,0,0,0,0,0,0,0,0,0,1,1
"537",428,14,5,1,135,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"538",477,14,5,2,135,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"539",2622,14,5,3,135,405,1080,40,0,0,0,1,0,1,0,0,0,0
"540",0,14,5,4,135,0,0,0,0,0,0,0,0,0,0,0,1,1
"541",12,14,6,1,136,180,570,12,1,0,0,0,0,0,0,1,0,0
"542",183,14,6,2,136,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"543",477,14,6,3,136,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"544",0,14,6,4,136,0,0,0,0,0,0,0,0,0,0,0,1,1
"545",206,14,7,1,137,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"546",1697,14,7,2,137,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"547",12,14,7,3,137,180,570,12,1,0,0,0,0,0,0,1,0,0
"548",0,14,7,4,137,0,0,0,0,0,0,0,0,0,0,0,1,1
"549",1697,14,8,1,138,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"550",1275,14,8,2,138,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"551",1884,14,8,3,138,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"552",0,14,8,4,138,0,0,0,0,0,0,0,0,0,0,0,1,1
"553",1226,14,9,1,139,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"554",1884,14,9,2,139,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"555",428,14,9,3,139,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"556",0,14,9,4,139,0,0,0,0,0,0,0,0,0,0,0,1,1
"557",1275,14,10,1,140,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"558",12,14,10,2,140,180,570,12,1,0,0,0,0,0,0,1,0,0
"559",1697,14,10,3,140,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"560",0,14,10,4,140,0,0,0,0,0,0,0,0,0,0,0,1,1
"561",2622,15,1,1,141,405,1080,40,0,0,0,1,0,1,0,0,0,0
"562",1226,15,1,2,141,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"563",206,15,1,3,141,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"564",0,15,1,4,141,0,0,0,0,0,0,0,0,0,0,0,1,1
"565",477,15,2,1,142,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"566",206,15,2,2,142,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"567",1226,15,2,3,142,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"568",0,15,2,4,142,0,0,0,0,0,0,0,0,0,0,0,1,1
"569",1884,15,3,1,143,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"570",2622,15,3,2,143,405,1080,40,0,0,0,1,0,1,0,0,0,0
"571",183,15,3,3,143,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"572",0,15,3,4,143,0,0,0,0,0,0,0,0,0,0,0,1,1
"573",183,15,4,1,144,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"574",428,15,4,2,144,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"575",1275,15,4,3,144,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"576",0,15,4,4,144,0,0,0,0,0,0,0,0,0,0,0,1,1
"577",428,15,5,1,145,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"578",477,15,5,2,145,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"579",2622,15,5,3,145,405,1080,40,0,0,0,1,0,1,0,0,0,0
"580",0,15,5,4,145,0,0,0,0,0,0,0,0,0,0,0,1,1
"581",12,15,6,1,146,180,570,12,1,0,0,0,0,0,0,1,0,0
"582",183,15,6,2,146,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"583",477,15,6,3,146,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"584",0,15,6,4,146,0,0,0,0,0,0,0,0,0,0,0,1,1
"585",206,15,7,1,147,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"586",1697,15,7,2,147,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"587",12,15,7,3,147,180,570,12,1,0,0,0,0,0,0,1,0,0
"588",0,15,7,4,147,0,0,0,0,0,0,0,0,0,0,0,1,1
"589",1697,15,8,1,148,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"590",1275,15,8,2,148,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"591",1884,15,8,3,148,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"592",0,15,8,4,148,0,0,0,0,0,0,0,0,0,0,0,1,1
"593",1226,15,9,1,149,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"594",1884,15,9,2,149,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"595",428,15,9,3,149,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"596",0,15,9,4,149,0,0,0,0,0,0,0,0,0,0,0,1,1
"597",1275,15,10,1,150,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"598",12,15,10,2,150,180,570,12,1,0,0,0,0,0,0,1,0,0
"599",1697,15,10,3,150,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"600",0,15,10,4,150,0,0,0,0,0,0,0,0,0,0,0,1,1
"601",2622,16,1,1,151,405,1080,40,0,0,0,1,0,1,0,0,0,0
"602",1226,16,1,2,151,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"603",206,16,1,3,151,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"604",0,16,1,4,151,0,0,0,0,0,0,0,0,0,0,0,1,1
"605",477,16,2,1,152,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"606",206,16,2,2,152,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"607",1226,16,2,3,152,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"608",0,16,2,4,152,0,0,0,0,0,0,0,0,0,0,0,1,1
"609",1884,16,3,1,153,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"610",2622,16,3,2,153,405,1080,40,0,0,0,1,0,1,0,0,0,0
"611",183,16,3,3,153,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"612",0,16,3,4,153,0,0,0,0,0,0,0,0,0,0,0,1,1
"613",183,16,4,1,154,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"614",428,16,4,2,154,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"615",1275,16,4,3,154,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"616",0,16,4,4,154,0,0,0,0,0,0,0,0,0,0,0,1,1
"617",428,16,5,1,155,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"618",477,16,5,2,155,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"619",2622,16,5,3,155,405,1080,40,0,0,0,1,0,1,0,0,0,0
"620",0,16,5,4,155,0,0,0,0,0,0,0,0,0,0,0,1,1
"621",12,16,6,1,156,180,570,12,1,0,0,0,0,0,0,1,0,0
"622",183,16,6,2,156,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"623",477,16,6,3,156,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"624",0,16,6,4,156,0,0,0,0,0,0,0,0,0,0,0,1,1
"625",206,16,7,1,157,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"626",1697,16,7,2,157,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"627",12,16,7,3,157,180,570,12,1,0,0,0,0,0,0,1,0,0
"628",0,16,7,4,157,0,0,0,0,0,0,0,0,0,0,0,1,1
"629",1697,16,8,1,158,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"630",1275,16,8,2,158,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"631",1884,16,8,3,158,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"632",0,16,8,4,158,0,0,0,0,0,0,0,0,0,0,0,1,1
"633",1226,16,9,1,159,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"634",1884,16,9,2,159,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"635",428,16,9,3,159,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"636",0,16,9,4,159,0,0,0,0,0,0,0,0,0,0,0,1,1
"637",1275,16,10,1,160,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"638",12,16,10,2,160,180,570,12,1,0,0,0,0,0,0,1,0,0
"639",1697,16,10,3,160,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"640",0,16,10,4,160,0,0,0,0,0,0,0,0,0,0,0,1,1
"641",2622,17,1,1,161,405,1080,40,0,0,0,1,0,1,0,0,0,0
"642",1226,17,1,2,161,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"643",206,17,1,3,161,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"644",0,17,1,4,161,0,0,0,0,0,0,0,0,0,0,0,1,1
"645",477,17,2,1,162,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"646",206,17,2,2,162,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"647",1226,17,2,3,162,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"648",0,17,2,4,162,0,0,0,0,0,0,0,0,0,0,0,1,1
"649",1884,17,3,1,163,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"650",2622,17,3,2,163,405,1080,40,0,0,0,1,0,1,0,0,0,0
"651",183,17,3,3,163,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"652",0,17,3,4,163,0,0,0,0,0,0,0,0,0,0,0,1,1
"653",183,17,4,1,164,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"654",428,17,4,2,164,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"655",1275,17,4,3,164,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"656",0,17,4,4,164,0,0,0,0,0,0,0,0,0,0,0,1,1
"657",428,17,5,1,165,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"658",477,17,5,2,165,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"659",2622,17,5,3,165,405,1080,40,0,0,0,1,0,1,0,0,0,0
"660",0,17,5,4,165,0,0,0,0,0,0,0,0,0,0,0,1,1
"661",12,17,6,1,166,180,570,12,1,0,0,0,0,0,0,1,0,0
"662",183,17,6,2,166,180,400,19.5,1,0,0,0,0,0,1,0,0,0
"663",477,17,6,3,166,405,995,22.5,0,0,1,0,1,0,0,0,0,0
"664",0,17,6,4,166,0,0,0,0,0,0,0,0,0,0,0,1,1
"665",206,17,7,1,167,360,570,20.5,0,1,0,0,0,1,0,0,0,0
"666",1697,17,7,2,167,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"667",12,17,7,3,167,180,570,12,1,0,0,0,0,0,0,1,0,0
"668",0,17,7,4,167,0,0,0,0,0,0,0,0,0,0,0,1,1
"669",1697,17,8,1,168,225,740,28.5,0,1,0,0,1,0,0,0,0,0
"670",1275,17,8,2,168,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"671",1884,17,8,3,168,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"672",0,17,8,4,168,0,0,0,0,0,0,0,0,0,0,0,1,1
"673",1226,17,9,1,169,405,825,26.5,0,0,0,1,1,0,0,0,0,0
"674",1884,17,9,2,169,405,740,29.5,0,0,1,0,0,0,0,1,0,0
"675",428,17,9,3,169,315,740,22.5,0,0,1,0,0,1,0,0,0,0
"676",0,17,9,4,169,0,0,0,0,0,0,0,0,0,0,0,1,1
"677",1275,17,10,1,170,360,1080,26.5,0,0,0,1,0,0,1,0,0,0
"678",12,17,10,2,170,180,570,12,1,0,0,0,0,0,0,1,0,0
"679",1697,17,10,3,170,225,740,28.5,0,1,0,0,1,0,0,0,0,0
